image_path,alt_text,caption,tags
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_794.jpg,"Traditional sulfur extraction at the Ijen volcano complex on the border between Banyuwangi Regency and Bondowoso Regency of East Java, Indonesia",Bergelut_dengan_asap_nan_beracun.jpg," May 2015 Indonesia photographs, Men at work in Indonesia, Men at work in the 2010s, Outdoor workers, People of Indonesia in 2015, Sulfur dioxide emissions of volcanoes, Sulfur mining at Kawah Ijen, 2 men, Volcanic hazards in Indonesia, Volcanoes in Indonesia in 2015, Men with black rubber boots, Volcanic degassing in Indonesia, High temperature areas in Indonesia, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_795.jpg,,BergenHordalandNorwayVagen.jpg," Views of Bergen from Fløyen, Photochrome pictures from Detroit Photographic Company, 1890s postcards of Bergen, Norway, Bergen, Norway in the 1890s, Bergen on photochrome prints, Views of Bergenhus, Historical images of Korskirken, Bergen, Historical images of Bergen domkirke, Historical images of Vågen, Bergen, Historical images of Bergen, Norway, Vestland on photochrome prints, P.Z., "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_796.jpg,,Berlin_-_Schloss_Bellevue2.jpg," Bellevue Palace (Berlin) in 2013, Buildings in Germany photographed in 2013, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_797.jpg,,Berlin_Hufeisensiedlung_UAV_04-2017.jpg," Spring 2017 in Berlin, 2017 in Neukölln (district of Berlin), Aerial photographs of Neukölln (district of Berlin), Hufeisensiedlung, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_798.jpg,Berlin Museum Island with Fernsehturm,Berlin_Museumsinsel_Fernsehturm.jpg," Bode-Museum, Monbijoubrücke and Berliner Fernsehturm, Blue sky in Berlin, May 2012 in Berlin-Mitte, Buildings in Germany photographed in 2012, Towers in Germany photographed in 2012, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_799.jpg,,Berlin_Neue_Nationalgalerie_asv2021-11_img1.jpg," November 2021 in Berlin-Tiergarten, Neue Nationalgalerie at night, Têtes et Queue (Alexander Calder), Buildings during blue hour in Berlin, Three-quarter views of buildings, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_800.jpg,,Berlin_Neue_Synagoge_Innenansicht_BusB.jpg," Berlin und seine Bauten, Interior of Neue Synagoge (Berlin), Synagogue interior drawings, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_801.jpg,,Berlin_reichstag_west_panorama_2.jpg," Reichstag (building) in November 2009, Buildings in Germany photographed in 2009, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_802.jpg,,Berliner_Olympiastadion_night.jpg," 2009 World Championships in Athletics, Panoramics of stadiums, Panoramic views of Berlin in 2009, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_803.jpg,Sarah Bernhardt in Hamlet (1899),Bernhardt_Hamlet2.jpg," Female portrait photographs by Lafayette Studio, Postcards of Sarah Bernhardt, 19th-century portrait photographs of standing women at full length in theatrical costumes, Breeches role, Female people wearing male clothing, Fur costumes in 1899, Sarah Bernhardt as Hamlet, Sarah Bernhardt wearing fur, Yorick, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_804.jpg,,Berninabahn_zwischen_Lagalb_und_Ospizio_Bernina_im_Winter.jpg," Bernina railway trains between Pontresina and Ospizio Bernina, RhB passenger trains conveying freight wagons, March 2007 Switzerland photographs, Bernina ABe 4/4 II, Bernina ABe 4/4 III in red livery, Cross-country skiing tracks, Number 47 on rail vehicles, Red rail vehicles, Snowy landscapes in the canton of Graubünden, Lagalb, Piz Minor, Piz Alv (Livigno-Alpen), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_805.jpg,,Bertha_Lutz_1925.jpg," Adam Cuerden's restorations, Bertha Lutz, Federação Brasileira pelo Progresso Feminino Fund, 20th-century black and white portrait photographs of sitting women at three-quarter length, 1925 portrait photographs, Scientists in 1925, National Photo Company, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_806.jpg,,BertillonC_AlphonseC_fiche_anthropom%C3%A9trique_recto-verso.jpg," Anthropometry, Alphonse Bertillon, Mug shots of people of France, Criminalistics, 1912 black and white portrait photographs of men, Black and white photographs of men with beards, Recto and verso, Men of France in 1912, Anthropological criminology, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_807.jpg,Beside the tomb of Frère André,Beside_the_Tombeau_du_frere_Andree.jpg," Interior of Saint Joseph's Oratory of Mount-Royal, Blue light, November 2007 in Montreal, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_808.jpg,Bessie Coleman in 1923,Bessie_Coleman_in_1923.jpg," Bessie Coleman, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_809.jpg,"Bessie Smith (April 15, 1894 – September 26, 1937) was an African American blues singer. Nicknamed the Empress of the Blues",Bessie_Smith__by_Carl_Van_Vechten.jpg," Photographs by Carl Van Vechten (flat list), Feather clothing, Adam Cuerden's restorations, Photographs of Bessie Smith by Carl Van Vechten, 1936 photographs by Carl Van Vechten, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_810.jpg,,Betafite_octahedron.jpg," Betafite, Minerals on white background, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_811.jpg,"Bethlehem steel works, Bethlehem, Pennsylvania,1881",Bethlehem_Steel_Pennellb.jpg," 1881 in Pennsylvania, 1881 paintings, Joseph Pennell, Bethlehem Plant Blast furnaces, Blast furnaces in painting, Smoke in art, Pennsylvania in art, Lehigh River, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_812.jpg,,Bettongia_gaimardi.jpg," Bettongia gaimardi, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_813.jpg,,Beulah_Ream_Allen_receiving_the_Medal_of_Freedom_.jpg," Beulah Ream Allen, Adam Cuerden's restorations, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_814.jpg,A Bharatanatyam dancer,Bharata_Natyam_Performance_DS.jpg," Bharatanatyam, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_815.jpg,,Bi_Sparrenburg_pano.jpg," Bergfried (Sparrenburg Bielefeld), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_816.jpg,"A synthetic bismuth crystal, with iridescence caused by a very thin layer of oxidation on the surface.",Bi-crystal.jpg," Bismuth crystals, Element samples, Iridescent minerals, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_817.jpg,"Horses on Bianditz mountain in Navarre, Spain",Biandintz_eta_zaldiak_-_modified2.jpg," Sleeping and resting horses, Chestnut with flaxen horses, Aiako Harria/Peñas de Aya Natural Park, Bianditz, Horses of the Basque Country, Horse bells, 2 horses, October 2006 in Spain, Cirrus fibratus clouds, Multiple contrails photographed from the ground, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_818.jpg,,BIBBC_George_M-Treasury_BEP_engraved_portrait.jpg," Engraved portraits by the Bureau of Engraving and Printing, George M. Bibb, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_819.jpg,"crankset Shimano 105 R7000 (chainring 50-34, crank length 172.5mm, 11 speed)",Bicycle_crankset_Shimano_105_R7000_chainring_50-34C_length_172.5mmC_11_speed.jpg," Shimano 105, Bicycle cranksets, Focus stacking images of mechanical devices, Shimano cranks, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_820.jpg,Honeycomb of honey bees with eggs and larvae. The walls of the cells have been removed. The larvae (drones) are about 3 or 4 days old.,Bienenwabe_mit_Eiern_und_Brut_5.jpg," Apis mellifera honeycombs with larvae, Apis mellifera honeycombs with eggs, Apis mellifera drones (larvae), Symmetry in biology, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_821.jpg,,Big_White_Fog.jpg," Federal Theatre Project posters, Big White Fog, 1938 theatre posters of the United States, 1938 in Chicago, International House (Chicago), WPA posters, Illinois, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_822.jpg,,BigSmall_edit_1.jpg," Kindle Entertainment, Puppets, People in kitchens in art, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_823.jpg,Black-crowned night heron (Nycticorax nycticorax) with fish,Bihoreau_Gris.jpg," Nycticorax nycticorax eating fish, Ardeidae in water with fish, Nycticorax nycticorax in Canada, Birds of Quebec, Saint-Eustache, Quebec, Unidentified Catostomidae, Fish of Canada, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_824.jpg,"Eleanora Fagan (April 7, 1915 – July 17, 1959), professionally known as Billie Holiday",Billie_HolidayC_DownbeatC_New_YorkC_N.Y.C_ca._Feb._1947_William_P._Gottlieb_04251.jpg," Billie Holiday, Black and white photographs of the United States in the 1940s, Music in 1947, 1947 in New York City, Women with microphones, Black and white photographs of females with objects, Black and white photographs of females with microphones, Downbeat Club, February 1947 in New York (state), Black and white photographs of New York City in the 1940s, Microphones in 1947, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_825.jpg,,Billy_Bowlegs_Holata_MiccoC_Alligator_Chief.jpg," Adam Cuerden's restorations, Billy Bowlegs, Portrait lithographs of Native Americans, 1860s portraits of men, Native American history of the 1860s, Indian Peace Medals, Portraits with firearms, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_826.jpg,Billy Strayhorn - American jazz composer and arranger,Billy_StrayhornC_New_YorkC_N.Y.C_between_1946_and_1948_William_P._Gottlieb_08211.jpg," Adam Cuerden's restorations, Black and white photographs of the United States in the 1940s, Billy Strayhorn, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_827.jpg,,Bingham_Canyon_Mine_1942c.jpg," Office of War Information photographs by Andreas Feininger, Color photographs from the Office of War Information, November 1942 in Utah, November 1942 United States photographs, Bingham Canyon Mine, Bingham Canyon, Utah, Mining waste in the United States, Snow in Utah, Autumn in Utah, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_828.jpg,,BiodegradablePlasticUtensils2.jpg," Biodegradable cutlery, Objects made of plastic, Photograph series with polarization filter, Photoelasticity, Biodegradable plastics, Plastic knives, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_829.jpg,,Biograph_poster2.jpg," Film posters of silent films, 1913 films of the United States, Men with hats in art, Men in advertisements, 1913 film posters of the United States, English-language film posters, Films by D. W. Griffith, Lionel Barrymore in 1913, People with beverages in art, People with food in art, Human eye contact in art, Men in rooms in art, Henry B. Walthall, Biograph Company films, General Film Company films, Beer glasses in art, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_830.jpg,,Bird_blink-edit.jpg," Vanellus miles heads, Birds of Cairns, Queensland, Bird nictitating membrane, Blinking, Vanellus anatomy, Vanellus miles in Queensland, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_831.jpg,Detroit 1889,Birds_eye_view_of_DetroitC_MichiganC_1889_-_._Calvert_Lithographing_Co..jpg," Adam Cuerden's restorations, 1889 maps of Detroit, 1889 lithographs, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_832.jpg,,Bird-cherry_ermine_moth_Yponomeuta_evonymella_caterpillars.jpg," Yponomeuta evonymella (caterpillar), Yponomeutidae of Estonia, Caterpillar nests, Caterpillars of Estonia, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_833.jpg,Birdy at the SWR3 New Pop Festival in Baden-Baden 2013,Birdy-2450.jpg," Birdy in 2013, New Pop Festival 2013, Women with long hair, Women's heads, Green female clothing, Women with brown hair, Neutral background, Three-quarter views of people, Women looking at viewer, Portrait photographs of women smiling, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_834.jpg,"Birka Stockholm (formerly Birka Paradise) in Stockholm, June 2013.",Birka_June_2013.jpg," Birka Paradise in Stockholm, Cruise ships in motion, Watercraft in Sweden photographed in 2013, June 2013 in Stockholm, Summer 2013 in Stockholm, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_835.jpg,A Qur’anic manuscript dating back to the seventh century CE in the Birmingham University Manuscripts and Documents Collection.,Birmingham_Quran_manuscript.jpg," Birmingham Quran manuscript, Quran manuscripts, chapter 18 (Al-Kahf), "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_836.jpg,Different shapes and sizes of bismuth.,Bismuth_crystals_and_1cm3_cube.jpg," Bismuth crystals, Element samples, Focus stacking images of minerals, Images with one-centimeter cubes to indicate scale, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_837.jpg,European bison,Bison_bonasus_Linnaeus_1758.jpg," Bison bonasus in Germany, Bison bonasus bonasus × Bison bonasus caucasicus, Mammals in Wisentgehege Springe, Mammalia in right lateral aspect, Male Bison bonasus, Mud in Germany, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_838.jpg,"Photographic print of a pile of American Bison skulls outside glueworks in Detroit, 1892",Bison_skull_pile_edit.jpg," Buffalo hunting, Conservation in the United States, United States in the 1870s, Bison skulls, Overharvesting, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_839.jpg,,Bixby_Creek_BridgeC_CaliforniaC_USA_-_May_2013.jpg," Bixby Creek Bridge, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_840.jpg,,Bixby_letter_facsimile.jpg," Literary works by Abraham Lincoln, Documents of the United States, Manuscript letters (written messages), 1864 in the United States, Forgery, Bixby letter, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_841.jpg,,Biziura_lobata_-_Sandford.jpg," Biziura lobata, Anatidae (female), Anseriformes of Tasmania, City of Clarence, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_842.jpg,"Black Bittern, Warriewood Wetlands, New South Wales",Black_Bittern-_Warriewood_Wetlands.jpg," Botaurus flavicollis, Ardeidae of New South Wales, Beaks (open), Square photos of birds, Perched birds, Bokeh photographs of birds, Aves in right lateral aspect, March 2021 in New South Wales, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_843.jpg,,Black_darter_Sympetrum_danae_male.jpg," Sympetrum danae, Odonata on leaves, Anisoptera of the United Kingdom, Odonata of Hampshire, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_844.jpg,"First-ever direct photograph of a Black hole, captured by the Event Horizon Telescope.",Black_hole_-_Messier_87_crop_max_res.jpg," First image of a black hole, Black hole shadows, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_845.jpg,,Black_kite_Milvus_migrans_affinis_in_flight_Adelaide_River_2.jpg," Milvus migrans in Australia, Accipitriformes of the Northern Territory, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_846.jpg,,Black_lory_Chalcopsitta_atraC_Gembira_Loka_ZooC_Yogyakarta_2015-03-15_03.jpg," Chalcopsitta atra (captive), Birds in Gembira Loka Zoo, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_847.jpg,,Black_Mulberry_Female_Flowers.jpg," Morus nigra, Pistillate flowers, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_848.jpg,,Black_Pepper_Piper_nigrum_fruits.jpg," Piper nigrum from Kerala, Drupe, Flora of Thiruvananthapuram district, Unripe fruit, "
c:\Users\User\Documents\DCU_MSC\Semester4\Mechanics of search\Assignment_2\Image_db\img_849.jpg,,Black_phoebe_sayornis_nigricans.jpg," Sayornis nigricans, Passeriformes of Los Angeles County, California, Tyrannidae of California, "
